governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,Water,Sanitation,Waste Removal,NFI,Food,shelter_cat,water_cat,sanitation_cat,waste_cat,NFI_cat,Food_cat
Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Az-Zawf 2 (Sadaka Tashi),"35.895114,36.274806",IS,470,485,764,734,2453,1,1,1,1,1,0.5,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,3. Partially covered
Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Az-Zawf 3 (Al Ikhaa),"36.00058,36.300895",IS,377,430,565,481,1853,1,1,1,1,1,0.75,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Al Kaderiyeh,"35.915600696,36.301948886",IS,36,36,33,24,129,1,1,1,1,,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Al Fateha,"35.9187840420001,36.18200645",IS,21,22,18,16,460,,1,1,1,1,,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Salah Alden (Kherbet Eljoz),"35.948245,36.215875",IS,703,724,1139,1041,3607,1,1,1,1,1,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Ataa Al Kheir,"35.8937640420001,36.2178264500001",IS,658,627,997,867,3149,1,1,1,1,1,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Ein Al Bayda,"35.9352240420001,36.19252645",IS,760,817,1426,1327,4330,,1,1,1,1,,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Omar,"35.8357240420001,36.1797264500001",IS,449,415,737,660,2261,,1,1,1,1,,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Oben,Al Hanbushiyeh,"35.796408,36.263596",IS,344,323,595,541,1803,1,1,1,1,1,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Harim,Big Hir Jamus,Ayidoun,"36.114054,36.382756",PC,1065,895,719,538,3217,0.4,1,1,1,,,3. Partially covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Big Hir Jamus,Kadimoon,"36.09454,36.37938",PC,645,822,382,343,2192,0.4,1,1,1,,,3. Partially covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Big Hir Jamus,Samidoon,"36.09928,36.39674",PC,569,822,421,332,2144,0.4,1,1,1,,,3. Partially covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Act and Impact (Athar),"36.270986,36.787651",PC,366,302,243,228,1139,1,1,1,1,1,0.1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,3. Partially covered
Idleb,Harim,Qah,Ataa 2 (Hamad Al Ammar 1/Dar Al Riaya - Orphans),"36.197274,36.766116",PC,179,185,154,39,557,1,0.7,0.8,0.9,,1,1. Fully covered,2. Mostly covered,2. Mostly covered,3. Partially covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Ataa 3 (Al Ansar),"36.199102,36.631617",PC,172,126,184,144,626,1,0.7,0.7,0.9,,1,1. Fully covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Ataa 4 (Al Reaya Al Islamiya),"36.281572732,36.713254884",PC,215,239,233,242,929,1,0.65,0.75,0.85,,1,1. Fully covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Ataa 5 (Shabab Al Khayr),"36.386195,36.625485",PC,241,253,219,222,935,1,0.65,0.7,0.9,,1,1. Fully covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Ataa 6 (Shabab Al Khayr 3),"36.335412732,36.812654884",PC,369,393,345,372,1479,1,0.6,0.75,0.8,,1,1. Fully covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Ataa 7a (Ataa Almara Alkwaityeh 1),"36.370162732,36.725224884",PC,209,188,323,272,992,1,0.7,0.7,0.8,,1,1. Fully covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Ataa 7b (Ataa Almara Alkwaityeh 2),"36.205152732,36.638444884",PC,213,224,376,377,1190,1,0.65,0.7,0.75,,1,1. Fully covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Ataa 8 (Shabab Al Khayr 2),"36.252352732,36.697724884",PC,393,455,345,395,1588,1,0.6,0.9,0.8,,1,1. Fully covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Ataa 9a (Hamad Al Ammar 2),"36.316972732,36.761984884",PC,158,170,165,167,660,1,0.6,0.9,0.75,,1,1. Fully covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Ataa 9b (Nasaem Alkhair),"36.207072732,36.667284884",PC,200,219,176,190,785,1,0.6,0.8,0.75,,1,1. Fully covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,4. Not covered - N/A,1. Fully covered
Aleppo,A'zaz,Azaz,Al Harameen (and extensions),"36.551269,37.200675",TC,2189,1938,1396,1198,6721,1,1,1,1,1,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Aleppo,A'zaz,Azaz,Azaz Transit/Reception Centre,"36.611164,37.115983",TC,319,438,268,180,1205,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Idleb,Maaret Tamsrin,Maaret Elekhwan Transit Centre,"36.07707,36.657633",TC,23,28,26,41,118,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
